,store_id,address,town,state,zip_code,phone_number,bisc_gravy,store_open_date,store_latitude,store_longitude
4258,25490,6093 Broadway,Merrillville,INDIANA,46410,2199852050,0,2001-10-04,41.507823,-87.334218
4259,27507,505 W Florence Ave,Los Angeles,CALIFORNIA,90044,3237503693,0,2001-11-30,33.974981,-118.283102
4260,11966,17480 I 35 N,Schertz,TEXAS,78154,2106519476,0,1991-12-05,29.598707,-98.277101
4261,33114,3344 Canoe Creek Rd,St. Cloud,FLORIDA,34772,4078916011,0,2008-11-24,28.196496,-81.293286
4262,7158,2300 W Sunrise Blvd,Fort Lauderdale,FLORIDA,33311,9543160007,0,1984-11-03,26.136185,-80.173807
4263,15476,1581 Van Horn Road,Trenton,MICHIGAN,48183,7346928032,0,1996-07-01,42.126472,-83.186554
4264,23817,26924 Maple Valley Hwy,Maple Valley,WASHINGTON,98038,4254137031,0,1999-06-10,47.359988,-122.020284
4265,36603,350 Town Center Boulevard,Easton,PENNSYLVANIA,18040,6103309336,0,2015-04-08,40.712415,-75.219599
4266,5470,2006 50th St,Tampa,FLORIDA,33619,8132489885,0,1980-05-20,27.962125,-82.402387
4267,11989,10170 Hammerly Boulevard,Houston,TEXAS,77080,7139359340,0,1991-11-27,29.812958,-95.544483
4268,18751,7997 Southtown Ctr,Bloomington,MINNESOTA,55431,9529481855,0,1996-08-23,44.859735,-93.308123
4269,5020,247 Mill St,Leominster,MASSACHUSETTS,01453,9785349706,0,1979-07-02,42.532749,-71.743767
4270,11823,1900 Fairfield Ave,Bridgeport,CONNECTICUT,06605,2033309440,0,1991-05-14,41.16782,-73.216873
4271,35886,2550 E League City Parkway,League City,TEXAS,77573,2813348947,0,2014-06-18,29.5042,-95.043882
4272,4261,1603 E Wabash Ave,Frankfort,INDIANA,46041,7656548886,0,1977-09-27,40.278639,-86.493255
4273,1599,924 Arsenal St,Watertown,NEW YORK,13601,3157863073,0,1971-01-12,43.977152,-75.932863
4274,11570,9142 Cincinnti Columbus Rd,West Chester,OHIO,45069,5137793656,1,1990-09-26,39.319955,-84.365698
4275,1063,2838 Crenshaw Blvd,Los Angeles,CALIFORNIA,90016,3237310046,0,1968-07-31,34.030281,-118.334778
4276,19140,850 W Rosecrans Ave,Gardena,CALIFORNIA,90247,3105383279,0,1998-07-14,33.901595,-118.290919
4277,5923,3350 S Military Hwy,Chesapeake,VIRGINIA,23323,7574875474,0,1981-08-27,36.771987,-76.339221
4278,406,633 New Brunswick Ave,Perth Amboy,NEW JERSEY,08861,7324422980,0,1962-04-03,40.520782,-74.285851
4279,14322,2100 W 15th St,Plano,TEXAS,75034,9724236443,1,1994-08-23,33.019078,-96.73416
4280,24794,2290 W Cleveland Avenue,Madera,CALIFORNIA,93637,5596640905,1,2001-03-29,36.974145,-120.083835
4281,26253,1520 State Street,Racine,WISCONSIN,53404,2626333546,0,2003-11-10,42.732113,-87.799332
4282,21596,6330 N Eldridge Pky,Houston,TEXAS,77041,7134661842,0,1997-08-11,29.863995,-95.60768
4283,11120,9140 E Talking Stick Way,Scottsdale,ARIZONA,85250,4804430080,0,1989-09-06,33.539235,-111.885344
4284,1433,8220 Preston Hwy,Okolona,KENTUCKY,40219,5029648282,1,1970-08-11,38.132909,-85.68425
4285,33952,227 Highway 25 N,Millen,GEORGIA,30442,4789825106,1,2014-04-24,32.803411,-81.949763
4286,29688,151 Promenade Blvd,Flowood,MISSISSIPPI,39232,6019190363,1,2005-07-13,32.341479,-90.06154
4287,3320,3464 W 3500 S,West Valley,UTAH,84119,8019695192,0,1975-08-07,40.696966,-111.973979
4288,26087,1400 S Beach Blvd,La Habra,CALIFORNIA,90631,5626904682,0,2002-06-21,33.913475,-117.970972
4289,38099,6811 W Adams Ave,Temple,TEXAS,76502,2547719901,0,2017-05-01,31.116645,-97.414623
4290,328,3918 Free Pike,Dayton,OHIO,45416,9372781707,1,1961-08-01,39.797639,-84.253246
4291,32494,3604 Richland Ave,Aiken,SOUTH CAROLINA,29801,8036486394,1,2007-11-01,33.563999,-81.768107
4292,3770,1515 Julian R Allsbrook Hwy,Roanoke Rapids,NORTH CAROLINA,27870,2525352130,1,1976-07-13,36.432965,-77.636501
4293,778,1421 Mission St,Santa Cruz,CALIFORNIA,95060,8314236394,0,1965-12-02,36.967133,-122.039064
4294,30850,10539 N Sh 359,Mathis,TEXAS,78368,3615477171,0,2006-06-30,28.112552,-97.819618
4295,2531,10230 N 32nd St,Phoenix,ARIZONA,85028,6024049785,0,1973-09-01,33.579988,-112.013564
4296,12022,28064 Us Hwy 27,Dundee,FLORIDA,33838,8634393390,1,1991-12-12,28.016732,-81.63263
4297,22494,990 Ripley Rd,Baldwyn,MISSISSIPPI,38824,6623657500,1,1997-12-19,34.524781,-88.653583
4298,27696,15700 Woods Edge Rd,Colonial Heights,VIRGINIA,23834,8045249590,0,2002-11-21,37.309217,-77.40049
4299,7733,14026 Manchester Road,Manchester,MISSOURI,63011,6362560027,1,1986-03-27,38.594661,-90.492291
4300,6821,2340 E Mason St,Green Bay,WISCONSIN,54302,9204687575,0,1983-10-12,44.487053,-87.965894
4301,7699,9563 Brewerton Rd,Brewerton,NEW YORK,13029,3156688444,0,1985-12-17,43.232814,-76.140236
4302,2161,220 Ann Arbor Road,Plymouth,MICHIGAN,48170,7344534760,0,1972-08-23,42.359341,-83.462486
4303,8096,1123 E Chestnut,Chilton,WISCONSIN,53014,9208497383,0,1996-09-30,44.019973,-88.153635
4304,12188,3420 Freedom Dr,Springfield,ILLINOIS,62703,2177931305,0,1992-11-12,39.751372,-89.707336
4305,20503,5603 Leesburg Pike,Falls Church,VIRGINIA,22041,7039986627,0,1999-06-25,38.84798,-77.12495
4306,7363,5192 Jonesboro Rd,Lake City,GEORGIA,30260,4043610567,0,1985-04-03,33.613571,-84.348572
4307,7676,2239 Shoreline Dr,Alameda,CALIFORNIA,94501,5105214409,0,1985-12-09,37.755219,-122.252029
4308,4959,20817 Dupont Blvd,Georgetown,DELAWARE,19947,3028566101,0,1979-03-26,38.692585,-75.398376
4309,2474,400 S Battlefield Blvd,Chesapeake,VIRGINIA,23322,7574823700,0,1973-09-13,36.710205,-76.237712
4310,12167,1877 Carrollton Pike,Hillsville,VIRGINIA,24343,2767283384,1,1992-09-02,36.74394,-80.775986
4311,17735,285 Maple St,Holyoke,MASSACHUSETTS,01040,4135340228,0,1995-06-12,42.205811,-72.610596
4312,16827,2502 Se Delaware Ave,Ankeny,IOWA,50021,5159655545,1,1996-06-07,41.70427,-93.581865
4313,36068,1059 E Tucson Marketplace Blvd,Tucson,ARIZONA,85713,5208824462,0,2013-08-26,32.187547,-110.955853
4314,31257,2000 17th Avenue,Bloomer,WISCONSIN,54724,7155681777,0,2013-02-21,45.099327,-91.499521
4315,12537,7337 Wooster Pike,Cincinnati,OHIO,45227,5132722124,1,1994-08-30,39.142506,-84.362796
4316,35214,16393 Bush Place,St. Paul,VIRGINIA,24224,2767625088,1,2012-09-05,36.90512,-82.318235
4317,19681,400 Stadium Way N,Pullman,WASHINGTON,99163,5093328819,0,1998-06-25,46.739599,-117.171213
4318,37229,5001 Montgomery Highway,Dothan,ALABAMA,36303,3349831268,1,2014-07-31,31.270822,-85.449456
4319,18993,445 S Wickham Rd,West Melbourne,FLORIDA,32904,3217265858,0,1996-12-12,28.10017,-80.6721
4320,1258,2427 W Thomas Rd,Phoenix,ARIZONA,85015,6022584421,0,1969-09-30,33.480186,-112.110857
4321,13776,8050 Portage Rd,Portage,MICHIGAN,49081,2693248976,0,1995-01-04,42.200278,-85.56078
4322,26438,22492 Lankford Hwy,Cape Charles,VIRGINIA,23310,7573311855,0,2001-08-17,37.269196,-75.973844
4323,10859,3115 Center Rd,Brunswick,OHIO,44212,3302257771,0,1989-04-26,41.23971,-81.802854
4324,26592,1504 E Gibbs,Del Rio,TEXAS,78840,8307744507,0,2003-06-16,29.369649,-100.887024
4325,34956,5421 New Albany Rd W,New Albany,OHIO,43054,6147755000,1,2012-01-04,40.094208,-82.823769
4326,32181,4540 Ashford Dunwoody Rd Ne,Dunwoody,GEORGIA,30346,7705228950,0,2007-08-03,33.926833,-84.337704
4327,6437,701 W Fort Williams St,Sylacauga,ALABAMA,35150,2562494611,1,1982-10-05,33.166988,-86.260598
4328,37679,513 Sawmill Road,West Haven,CONNECTICUT,06516,2038916244,0,2014-10-13,41.270799,-72.975172
4329,3635,1500 Western Blvd,Tarboro,NORTH CAROLINA,27886,2528230966,1,1975-12-12,35.902921,-77.562384
4330,2927,3954 N Point Blvd,Baltimore,MARYLAND,21222,4104773954,0,1974-10-17,39.271945,-76.471023
4331,13326,1207 S Main St,Bryan,OHIO,43506,4196365815,1,1995-11-20,41.460768,-84.550434
4332,5132,1025 N Texas,Weslaco,TEXAS,78596,9569686554,0,1979-09-04,26.172143,-97.99137
4333,11931,605 E Main Ave,Bismarck,NORTH DAKOTA,58501,7012583625,0,1991-11-23,46.805091,-100.7821
4334,18213,407 Linwood Plz,Lindsay,OKLAHOMA,73052,4057568853,1,1995-09-06,34.834981,-97.597432
4335,35994,600 West Crossville Road,Roswell,GEORGIA,30075,7709926121,1,2013-02-01,34.057458,-84.380857
4336,5562,6050 Parkway Drive,Commerce City,COLORADO,80022,3032889418,0,1980-09-22,39.806484,-104.929661
4337,847,121 W Glebe Rd,Alexandria,VIRGINIA,22305,7035494429,0,1966-05-13,38.836902,-77.060752
4338,22302,932 S Lincoln Blvd,Hodgenville,KENTUCKY,42748,2703585751,1,1998-07-16,37.55251,-85.734864
4339,10789,19 West Franklin,Hartwell,GEORGIA,30643,7063762700,1,1988-12-14,34.352402,-82.929955
4340,10273,3118 Estes Parkway,Longview,TEXAS,75602,9037587470,1,1987-09-17,32.448865,-94.722587
4341,1872,106 Pearl St,Essex Junction,VERMONT,05452,8028788722,0,1971-11-15,44.494921,-73.122299
4342,5098,7233 John W. Carpenter Freeway,Dallas,TEXAS,75247,2146343456,1,1979-09-19,32.816494,-96.870769
4343,5831,350 W Main St,New Lebanon,OHIO,45345,9376872224,1,1981-05-26,39.745082,-84.392479
4344,4723,1020 Alum Creek Dr,Columbus,OHIO,43209,6142528336,1,1978-10-27,39.947603,-82.944629
4345,26341,171 Nc Hwy 16,Denver,NORTH CAROLINA,28037,7048200508,1,2001-02-22,35.444439,-80.997677
4346,11032,11170 Long Beach Blvd,Lynwood,CALIFORNIA,90262,3106314311,0,1989-07-27,33.930168,-118.210922
4347,32752,4630 Hartley Bridge Road,Macon,GEORGIA,31216,4787840401,1,2007-10-15,32.743624,-83.72428
4348,4373,6350 E Washington Blvd,City Of Commerce,CALIFORNIA,90040,3237225535,0,1977-12-22,33.995846,-118.141243
4349,15972,14985 Airline Hwy,Baton Rouge,LOUISIANA,70817,2257533535,0,1996-03-15,30.360007,-91.008344
4350,11198,7301 Westfield Plz,Belleville,ILLINOIS,62222,6182339696,1,1989-11-16,38.544727,-90.051891
4351,144,1425 Missouri Blvd,Jefferson City,MISSOURI,65109,5736355824,0,1959-03-24,38.579066,-92.195242
4352,11462,895 E Fort Union Blvd,Midvale,UTAH,84047,8015669972,0,1990-05-24,40.62269,-111.866497
4353,1171,119 E Chapman Ave,Fullerton,CALIFORNIA,92832,7148793338,0,1969-09-03,33.874203,-117.923241
4354,4689,445 Oro Dam Blvd E,Oroville,CALIFORNIA,95965,5305346444,0,1978-07-28,39.497637,-121.571422
4355,24239,4838 San Felipe Rd,San Jose,CALIFORNIA,95135,4085289160,0,2001-05-07,37.300922,-121.772301
4356,11177,496 Hwy 71 W,Bastrop,TEXAS,78602,5123211591,0,1989-09-27,30.10628,-97.334414
4357,33905,5609 Colleyville Blvd,Colleyville,TEXAS,76034,8176564100,0,2009-12-18,32.890322,-97.148681
4358,5974,2193 S Hwy 441,Dublin,GEORGIA,31040,4782724747,0,1981-09-03,32.489855,-82.934633
4359,7949,413 Martin Luther King Dr,Cincinnati,OHIO,45229,5132211288,1,1986-07-25,39.134818,-84.500035
4360,4666,2771 Lincolnway E,Mishawaka,INDIANA,46544,5742552616,0,1978-08-09,41.661692,-86.135432
4361,35428,3717 S Las Vegas Blvd,Las Vegas,NEVADA,89109,7028910586,0,2012-04-09,36.108489,-115.172174
4362,451,Rte 83 / Carlisle Rd,Camp Hill,PENNSYLVANIA,17011,7177376404,0,1962-10-30,40.230351,-76.891527
4363,23006,817 N Main St,Mt Pleasant,TENNESSEE,38474,9313795151,1,1999-12-16,35.547058,-87.199362
4364,11527,Freedom Business Center Rt 55,La Grangeville,NEW YORK,12540,8454853103,0,1990-08-28,41.672337,-73.801506
4365,21191,2311 W Pierce,Carlsbad,NEW MEXICO,88220,5758855789,1,1998-07-03,32.438569,-104.255339
4366,3009,802 S Walnut Street,Starke,FLORIDA,32091,9049648408,0,1974-09-12,29.937641,-82.111754
4367,1034,3310 E 22nd St,Tucson,ARIZONA,85713,5203256581,0,1968-04-24,32.206701,-110.921247
4368,37045,121 Blue,Philippi,WEST VIRGINIA,26416,3044575909,1,2014-10-22,39.144302,-80.036332
4369,4236,316 E Street,Marysville,CALIFORNIA,95901,5307426214,0,1977-09-29,39.138651,-121.590779
4370,23456,855 Marketplace Blvd,Robbinsville,NEW JERSEY,08691,6095819600,0,2004-12-04,40.198376,-74.637592
4371,13849,609 8th Ave Se,Pipestone,MINNESOTA,56164,5078253222,0,1995-09-15,43.994326,-96.306877
4372,25428,813 E Main,Grand Prairie,TEXAS,75050,9722663811,1,2002-11-21,32.7457,-96.993916
4373,10766,3808 E Lincoln Hwy,Thorndale,PENNSYLVANIA,19372,6102699618,0,1988-12-14,39.995692,-75.745329
4374,33006,2565 Hollywood Way,Burbank,CALIFORNIA,91505,8185650417,0,2007-12-19,34.194629,-118.349237
4375,5077,Us Hwy 180 Po Box 3026,Tusayan,ARIZONA,86023,9286382208,0,1979-07-14,35.972081,-112.126397
4376,10336,698 W Main Street,New Britain,CONNECTICUT,06051,8602255487,0,1987-12-22,41.665976,-72.805923
4377,34393,14243 Us Highway 412,Huntsville,ARKANSAS,72740,4797381777,1,2010-06-22,36.113303,-93.708296
4378,2618,280 Kimberly Ave,New Haven,CONNECTICUT,06519,2037761126,0,1973-12-22,41.284976,-72.936379
4379,34669,6601 N Orange Blossom Tr,Mount Dora,FLORIDA,32757,3527351794,1,2013-10-30,28.780794,-81.623735
4380,31191,1404 So Chouteau Ave,Chouteau,OKLAHOMA,74337,9184766206,1,2005-06-07,36.169433,-95.341255
4381,25582,2487 Parkman Rd,Warren,OHIO,44485,3308983800,1,2000-12-08,41.251414,-80.855424
4382,17109,709 Woodside Rd,Redwood City,CALIFORNIA,94063,6505683319,0,1995-10-24,37.467598,-122.22363
4383,5348,935 N York Rd,Hinsdale,ILLINOIS,60521,6306542481,0,1979-12-21,41.818218,-87.926128
4384,10459,1241 W Main Street,Quartzsite,ARIZONA,85346,9289276262,0,1988-01-20,33.661629,-114.237441
4385,12464,8390 Arroyo Circle,Gilroy,CALIFORNIA,95020,4088475446,0,1993-06-03,37.023616,-121.562484
4386,31304,962 W Main St,Louisville,MISSISSIPPI,39339,6627739637,0,2005-12-22,33.124854,-89.084399
4387,2177,234 W Front St,Plainfield,NEW JERSEY,07060,9087532773,0,1972-09-27,40.617599,-74.425715
4388,6837,2450 W New Haven Ave,West Melbourne,FLORIDA,32901,3218025160,0,1983-11-17,28.079293,-80.66174
4389,7725,1820 Sturges St,Sabraton,WEST VIRGINIA,26505,3042960508,1,1985-11-26,39.622293,-79.923281
4390,17236,13921 State Hwy M28,Newberry,MICHIGAN,49868,9062933992,0,1997-08-09,46.303042,-85.507968
4391,10009,8333 S Lancaster Rd,Dallas,TEXAS,75241,9722244021,0,1986-11-24,32.646125,-96.781219
4392,12034,1069 N Court St,Medina,OHIO,44256,3307228601,1,1991-12-20,41.157545,-81.863081
4393,18439,101 Limekiln Rd,New Cumberland,PENNSYLVANIA,17070,7177741027,0,2001-01-22,40.212456,-76.878904
4394,2527,10400 Gratiot Avenue,Detroit,MICHIGAN,48218,3135714141,0,1973-08-13,42.399277,-83.000519
4395,6564,15254 Hwy 43,Russellville,ALABAMA,35653,2563326564,1,1983-04-27,34.512602,-87.716778
4396,29734,5122 W Hwy 52,New Palestine,INDIANA,46163,3178614026,0,2002-12-27,39.723216,-85.898228
4397,21304,4211 Sierra College Blvd,Rocklin,CALIFORNIA,95677,9166526767,0,1997-03-27,38.807182,-121.204913
4398,294,2741 Leechburg Rd,Lower Burrell,PENNSYLVANIA,15068,7243352113,0,1962-07-31,40.591032,-79.735504
4399,11248,4217 Genesee St,Cheektowaga,NEW YORK,14225,7162263056,0,1989-12-20,42.931286,-78.730592
4400,24106,1 Sw 26th Avenue,Pompano Beach,FLORIDA,33069,9549717626,0,2000-02-08,26.230478,-80.157156
4401,2874,720 W Main St,Anoka,MINNESOTA,55303,7634278650,0,1974-06-04,45.207561,-93.406586
4402,19678,1055 Sherrylynn Blvd,Pleasant Hill,IOWA,50317,5152633400,1,1997-07-11,41.598559,-93.506183
4403,32528,3250 Heritage Trace Parkway,Fort Worth,TEXAS,76248,8177503250,1,2009-07-18,32.913533,-97.309715
4404,3766,107 N 12th St,Murray,KENTUCKY,42071,2707535548,1,1976-08-27,36.611615,-88.315739
4405,6134,1006 Stakeout Road,Okoboji,IOWA,51355,7123327983,0,1982-03-09,43.387731,-95.126244
4406,20846,196 W Montauk Hwy.,Hampton Bays,NEW YORK,11946,6317231072,0,2004-04-30,40.873699,-72.538445
4407,26091,190 E Pioneer Blvd,Mesquite,NEVADA,89027,7023461227,0,2001-12-15,36.815205,-114.064869
4408,12937,3015 W Ave L,Lancaster,CALIFORNIA,93534,6617221187,0,1994-02-12,34.660606,-118.184097
4409,11618,1515 S 169 Hwy,Smithville,MISSOURI,64089,8165320014,0,1990-11-01,39.361963,-94.583306
4410,3336,5911 S Braeswood Blvd,Houston,TEXAS,77096,7137214925,0,1975-06-17,29.677394,-95.49407
4411,32178,12900 W. Thunderbird Rd. (Wm#4336),El Mirage,ARIZONA,85335,6235230203,0,2007-07-18,33.610549,-112.336423
4412,23786,249 Lexington Road,Lancaster,KENTUCKY,40444,8597929493,1,2001-12-19,37.62745,-84.579704
4413,2931,2130 E Isaacs Ave,Walla Walla,WASHINGTON,99362,5095255775,0,1974-08-08,46.075631,-118.303047
4414,3623,250 Highland Ave,Seekonk,MASSACHUSETTS,02771,5083363430,0,1976-06-08,41.79807,-71.331351
4415,35652,153 Veterans Drive North,Huntingdon,TENNESSEE,38344,7315353460,0,2014-10-30,35.996094,-88.439387
4416,34940,7633 Ny-96,Victor,NEW YORK,14564,5859247990,0,2012-10-24,43.020025,-77.441464
4417,781,2902 West Pico Blvd,Santa Monica,CALIFORNIA,90405,3104520147,0,1966-01-18,34.024731,-118.458992
4418,3273,4075 Memorial Dr,Decatur,GEORGIA,30032,4042964446,0,1975-03-27,33.767277,-84.251961
4419,3789,4000 W 41st St,Sioux Falls,SOUTH DAKOTA,57103,6053613375,0,1976-09-04,43.515245,-96.774868
4420,6071,149-57 Fairview Ave Extension,Hudson,NEW YORK,12534,5188284811,0,1981-12-18,42.254637,-73.767986
4421,20903,4804 W Lone Mountain,Las Vegas,NEVADA,89130,7026585442,0,1997-05-31,36.247126,-115.208019
4422,25652,4492 Weston Rd,Davie,FLORIDA,33331,9543853828,0,2001-06-08,26.064214,-80.359969
4423,22197,275 Upper Falls Blvd,Rochester,NEW YORK,14605,5852326480,0,1997-12-04,43.169806,-77.611139
4424,36584,10715 Se 174th Street,Renton,WASHINGTON,98055,4252266616,0,2015-01-19,47.44624,-122.198096
4425,2032,5065 Clairemont Dr,San Diego,CALIFORNIA,92117,8582743344,0,1972-04-28,32.833157,-117.201938
4426,7230,11500 Sw 88th St,Miami,FLORIDA,33156,3055952347,0,1984-12-20,25.685984,-80.382764
4427,20450,608 West 207th Street,New York,NEW YORK,10034,2123043611,0,1996-11-15,40.867396,-73.921301
4428,27395,333 E Highway 290,Dripping Springs,TEXAS,78620,5128589920,0,2008-12-17,30.192014,-98.084054
4429,12171,55 Maple Avenue Rte 9w,Catskill,NEW YORK,12414,5189430102,0,1992-11-20,42.217575,-73.875662
4430,17689,52 S Raleigh Street,Angier,NORTH CAROLINA,27501,9196393354,1,1995-12-22,35.506514,-78.741461
4431,6972,818 N Country Club Rd,Ada,OKLAHOMA,74820,5804364216,1,1984-05-09,34.783074,-96.652046
4432,7660,2191 Penfield Rd,Penfield,NEW YORK,14526,5853888862,0,1985-12-16,43.13035,-77.440659
4433,17373,504 E Lincoln,Owensville,MISSOURI,65066,5734375437,1,1996-10-31,38.344732,-91.493952
4434,1167,12647 S Dixie Hwy,Pinecrest,FLORIDA,33156,3052330058,0,1969-06-24,25.652864,-80.329566
4435,19044,32811 Stephenson Hwy,Madison Heights,MICHIGAN,48071,2485887909,0,1996-11-01,42.533108,-83.120766
4436,25828,5410 Stockdale Hwy,Bakersfield,CALIFORNIA,93309,6613252263,0,2002-09-16,35.354842,-119.061551
4437,11474,Conjunction Rt 1 & Rt 133,Rowley,MASSACHUSETTS,01969,9789483324,0,1990-06-28,42.703808,-70.908859
4438,152,3645 Cleveland Ave,Fort Myers,FLORIDA,33901,2399363054,0,1959-08-10,26.609511,-81.871417
4439,37116,25650 E Arapahoe Road,Aurora,COLORADO,80016,3037660760,0,2014-11-29,39.588202,-104.688457
4440,35081,4220 98th Street,Lubbock,TEXAS,79423,8066986734,1,2011-09-22,33.504901,-101.903096
4441,11024,420 S Dewey,Wagoner,OKLAHOMA,74467,9184859548,1,1989-06-08,35.956741,-95.3958
4442,38349,409 Paradise Road,Modesto,CALIFORNIA,95351,2095220032,0,2018-01-11,37.627048,-121.013372
4443,21168,1148 Washington Ave,Evansville,INDIANA,47714,8124251712,1,1998-04-16,37.963396,-87.543957
4444,24690,6645 Lyndale Ave S,Richfield,MINNESOTA,55423,6128662086,0,1999-11-05,44.881997,-93.286824
4445,25982,1310 Us Hwy 287 E,Midlothian,TEXAS,76065,9727751974,1,2001-07-03,32.474395,-96.978657
4446,4735,815 South College Avenue,Newark,DELAWARE,19713,3027387857,0,1978-11-13,39.654952,-75.7506
4447,30283,801 N Highway 79,Florence,ARIZONA,85132,5208688040,0,2004-08-26,33.038809,-111.378565
4448,6708,2649 N Prairie,Beloit,WISCONSIN,53511,6083628667,0,1983-07-26,42.54301,-89.01114
4449,5827,3132 Peach Orchard Rd,Augusta,GEORGIA,30906,7067986168,1,1981-05-06,33.409793,-82.02643
4450,33505,37 Epic Blvd,St. Augustine,FLORIDA,32084,9048240925,1,2009-09-21,29.864094,-81.342807
4451,1864,164 Pine Lake Rd,La Porte,INDIANA,46350,2193625819,0,1971-09-27,41.615632,-86.731986
4452,12258,1607 S Adams Street,Fulton,MISSISSIPPI,38843,6628627696,1,1992-11-19,34.247378,-88.403153
4453,10265,1810 S State College Blvd,Anaheim,CALIFORNIA,92805,7149380484,0,1987-09-30,33.802883,-117.888611
4454,851,2524 S County Line Rd E,Indianapolis,INDIANA,46227,3178886258,1,1966-08-23,39.635927,-86.118031
4455,22314,4903 N Cliff Ave,Sioux Falls,SOUTH DAKOTA,57104,6053731132,0,1997-11-14,43.600945,-96.71232
4456,5574,2756 Greensboro Rd,Martinsville,VIRGINIA,24112,2766327488,0,1980-08-15,36.652561,-79.874411
4457,18205,107 W Edgar Rd,Linden,NEW JERSEY,07036,9085230246,0,1996-06-21,40.624821,-74.244339
4458,33155,1111 New Point Boulevard,Leland,NORTH CAROLINA,28451,9103832222,1,2009-02-19,34.212001,-78.024702
4459,12608,708 Lincoln Way E,Mcconnellsburg,PENNSYLVANIA,17233,7174853349,0,1994-02-24,39.930017,-77.990181
4460,10635,3015 Five Forks Trickum Rd,Lilburn,GEORGIA,30047,7709795332,0,1988-10-02,33.886429,-84.060989
4461,11927,1921 Tiffin Ave,Findlay,OHIO,45840,4194237755,1,1991-10-16,41.053195,-83.610204
4462,20283,11425 E Via Linda,Scottsdale,ARIZONA,85259,4806148211,0,1997-10-16,33.5892,-111.835634
4463,20779,801 Roosevelt Road,Walkerton,INDIANA,46574,5745862548,1,2003-09-08,41.465524,-86.48084
4464,7119,18988 Sonoma Hwy,Sonoma,CALIFORNIA,95476,7079388094,0,1984-10-15,38.303112,-122.477066
4465,31492,5650 Broad Street,Sumter,SOUTH CAROLINA,29150,8034947344,1,2005-10-19,33.950711,-80.49777
4466,25594,6201 Independence Pky,Plano,TEXAS,75023,9726186627,0,2001-06-15,33.058416,-96.750973
4467,5431,887 Hwy 51 N,Covington,TENNESSEE,38019,9014761540,0,1980-03-31,35.5773,-89.644094
4468,31187,404 W Main,Hallsville,TEXAS,75650,9036684650,1,2005-05-02,32.50776,-94.585651
4469,1921,7411 Madison Ave,Citrus Heights,CALIFORNIA,95610,9169618348,0,1971-11-29,38.664021,-121.291277
4470,27053,197 N Jackson St,Oak Hill,OHIO,45656,7406826443,1,2002-10-31,38.900803,-82.569699
4471,21884,4095 Sterlington Road,Monroe,LOUISIANA,71203,3183275523,0,2006-07-11,32.568079,-92.075086
4472,5061,6433 Glenway Avenue,Cincinnati,OHIO,45211,5135748535,1,1979-10-09,39.150495,-84.628312
4473,36212,Dfw Airport - Term A Gate 35,Dfw Airport,TEXAS,75261,9729737372,0,2016-11-19,32.903264,-97.037378
4474,11862,1209 Brightleaf Blvd,Smithfield,NORTH CAROLINA,27577,9199343588,1,1991-07-04,35.519559,-78.313995
4475,14733,313 1st Ave S,St. James,MINNESOTA,56081,5074070080,0,1995-07-14,43.98123,-94.631499
4476,4220,2509 Elwood Rd,New Castle,PENNSYLVANIA,16101,7246521466,0,1977-08-25,40.970142,-80.311786
4477,19101,4814 Center St,Tacoma,WASHINGTON,98409,2534601069,0,1998-01-31,47.234082,-122.502423
4478,1022,15201 Aurora Ave N,Shoreline,WASHINGTON,98133,2063624560,0,1968-04-03,47.738646,-122.345756
4479,21187,Rt 1 & North St,Foxboro,MASSACHUSETTS,02035,5085430165,0,2002-07-17,42.102234,-71.25959
4480,26642,1805 N Scott St,Napoleon,OHIO,43545,4195991192,1,2001-11-27,41.40381,-84.132454
4481,11531,595 Mill St,Worcester,MASSACHUSETTS,01603,5087548812,0,1990-10-30,42.275879,-71.85363
4482,14363,2241 Us 23 S Bay,Alpena,MICHIGAN,49707,9893545378,0,1994-05-23,45.043409,-83.455975
4483,447,1707 Black River Blvd,Rome,NEW YORK,13440,3153367541,0,1963-10-15,43.231107,-75.439755
4484,1472,524 N Main,Saco,MAINE,04072,2072824247,0,1970-11-04,43.510161,-70.434643
4485,14699,Hwy 62- 412 (W*M #160),Ash Flat,ARKANSAS,72513,8709947818,0,1994-05-13,36.241092,-91.596029
4486,11161,"Finnie Flat   I-17, P.O. Box 1882",Camp Verde,ARIZONA,86322,9285674388,0,1989-09-27,34.575705,-111.883734
4487,26212,36204 Us Hwy 27 N,Haines City,FLORIDA,33844,8634218445,0,2001-08-29,28.126471,-81.6403
4488,12960,875 Washington Ave,Chestertown,MARYLAND,21620,4108100163,0,1995-06-28,39.230415,-76.07186
4489,693,10531 Baltimore Ave,Beltsville,MARYLAND,20705,3019371387,0,1964-10-26,39.027919,-76.916841
4490,38522,11115 Sw 132 Avenue,Miami,FLORIDA,33186,3053877007,0,2017-01-11,25.664239,-80.407332
4491,6499,897 W Broadway St,Red Lion,PENNSYLVANIA,17356,7172461802,0,1982-12-13,39.896932,-76.622358
4492,22986,860 Glynn Street,Fayetteville,GEORGIA,30214,7707199985,0,2004-03-25,33.430471,-84.456993
4493,29299,14855 N East 23rd,Choctaw,OKLAHOMA,73020,4053908550,1,2002-11-21,35.49348,-97.26828
4494,37287,82491 Avenue 42,Indio,CALIFORNIA,92203,7603471301,0,2014-10-09,33.740234,-116.229195
